Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 1 Attacking Losses,Team 2 Attacking Wins,Team 2 Attacking Losses,Team 1 Agents,Team 2 Agents
Bind,sakki,BLOOD Stars,13,11,7,5,6,6,"Raze,Viper,Brimstone,Sage,Skye","Raze,Cypher,Brimstone,Fade,Gekko"
Abyss,Vila das Flores,PROCURADAS,13,7,7,1,6,6,"Cypher,Sova,Omen,Jett,Harbor","Breach,Cypher,Omen,Jett,Gekko"
Bind,Panela Antiaderente,Athena's e-Sports,13,9,3,7,2,10,"Viper,Brimstone,Skye,Neon,Gekko","Raze,Cypher,Brimstone,Skye,Gekko"
Ascent,TOTALE Talents,Karasuno Crows,8,13,3,6,7,5,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,Minas D'ouro,Addictes GC,13,6,6,1,5,7,"Breach,Raze,Killjoy,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Haven,TBS GC,As de copas,13,3,4,0,3,9,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Neon"
Bind,Team Leveling,BmE,13,5,5,1,4,8,"Brimstone,Skye,Neon,Gekko,Deadlock","Raze,Viper,Skye,Gekko,Clove"
Bind,REVOADA,Moranguinhas,13,2,3,0,2,10,"Brimstone,Skye,Chamber,Neon,Clove","Killjoy,Brimstone,Jett,Skye,Gekko"
Haven,Vila das Flores,PROCURADAS,13,3,9,3,0,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Jett"
Lotus,sakki,BLOOD Stars,13,7,8,4,3,5,"Breach,Killjoy,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Gekko"
Bind,TBS GC,As de copas,13,1,11,1,0,2,"Viper,Brimstone,Neon,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Gekko"
Icebox,Team Leveling,BmE,13,1,2,0,1,11,"Killjoy,Viper,KAY/O,Gekko,Iso","Sova,Killjoy,Viper,Sage,Gekko"
Ascent,Minas D'ouro,Addictes GC,13,4,10,2,2,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,TOTALE Talents,Karasuno Crows,13,7,10,2,5,3,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Haven,Panela Antiaderente,Athena's e-Sports,13,9,8,4,5,5,"Breach,Sova,Killjoy,Omen,Neon","Breach,Killjoy,Omen,Neon,Gekko"
Icebox,REVOADA,Moranguinhas,13,3,10,2,1,3,"Sova,Killjoy,Viper,Jett,Iso","Sova,Killjoy,Viper,Jett,Gekko"
Icebox,Bilibili Gaming,KRÜ Esports,4,13,3,9,4,1,"Killjoy,Viper,Sage,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,Bilibili Gaming,KRÜ Esports,9,13,7,5,8,2,"Breach,Viper,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Sentinels,FunPlus Phoenix,13,5,4,2,3,9,"Raze,Killjoy,Viper,Omen,Fade","Breach,Viper,Omen,Chamber,Gekko"
Bind,Sentinels,FunPlus Phoenix,13,8,4,8,0,9,"Raze,Viper,Brimstone,Fade,Gekko","Viper,Omen,Yoru,Chamber,Fade"
Haven,SaD FROST,Envee Sapphire GC,13,3,11,1,2,2,"Breach,Sova,Killjoy,Jett,Clove","Cypher,Sova,Omen,Yoru,Iso"
Lotus,SaD FROST,LazerrFreeks Ivy,13,5,5,1,4,8,"Breach,Raze,Cypher,Gekko,Clove","Raze,Killjoy,Omen,Fade,Gekko"
Ascent,Tenax GC,Envee Sapphire GC,13,9,8,2,7,5,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,EDward Gaming,G2 Esports,11,13,8,4,9,3,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,EDward Gaming,G2 Esports,11,13,5,7,6,6,"Breach,Cypher,Sova,Omen,Neon","Sova,Killjoy,Viper,Omen,Yoru"
Icebox,EDward Gaming,G2 Esports,13,8,9,3,5,4,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Harbor,Gekko"
Ascent,Leviatán,Trace Esports,5,13,2,10,3,3,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Leviatán,Trace Esports,13,9,6,4,5,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Sova,Omen"
Bind,Leviatán,Trace Esports,10,13,5,6,7,5,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Abyss,The blockade,Mickey Masters,5,13,1,5,8,4,"Breach,Raze,Cypher,Sova,Astra","Raze,Cypher,Sova,Astra,Gekko"
Haven,5 Retired Tier 2 Players,Mickey Masters,6,13,1,6,7,5,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Jett,Astra"
Haven,The blockade,Mickey Masters,6,13,1,6,7,5,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Jett,Astra"
Lotus,Spate Esports,The blockade,6,13,1,6,7,5,"Breach,Cypher,Omen,Neon,Fade","Raze,Killjoy,Viper,Fade,Clove"
Haven,Spate Esports,Weber State University,13,2,11,1,1,2,"Breach,Cypher,Sova,Neon,Clove","Breach,Cypher,Sova,Omen,Jett"
Haven,Mickey Masters,OutGoing Esports,13,2,11,1,1,2,"Breach,Sova,Killjoy,Jett,Astra","Breach,Sova,Killjoy,Omen,Jett"
Ascent,5 Retired Tier 2 Players,Death be Happen,13,2,10,2,0,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,ST x WTP,The blockade,9,13,2,8,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Weber State University,Poseidon Esports,13,3,4,0,3,9,"Breach,Cypher,Sova,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Sunset,Death be Happen,Team Fishy,13,3,9,3,0,4,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Sova,Omen,Gekko"
Abyss,OutGoing Esports,Outline Esports,13,8,8,4,4,5,"Breach,Cypher,Sova,Omen,Jett","Raze,Cypher,Sova,Astra,Gekko"
Ascent,Legacy,SAGAZ,8,13,6,6,7,2,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Sova,Killjoy,Omen,Jett"
Icebox,Legacy,SAGAZ,10,13,8,4,9,2,"Sova,Killjoy,Viper,Reyna,Iso","Killjoy,Viper,KAY/O,Gekko,Iso"
Lotus,Legacy,SAGAZ,8,13,2,7,6,6,"Breach,Cypher,Omen,Neon,Iso","Breach,Cypher,Omen,Neon,Iso"
Abyss,Coalesce,Requiem,6,13,5,7,6,1,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Haven,Coalesce,Requiem,14,12,7,6,6,7,"Breach,Sova,Killjoy,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Icebox,Coalesce,Requiem,10,13,5,7,6,5,"Sova,Killjoy,Viper,Reyna,Jett","Killjoy,Viper,Jett,KAY/O,Gekko"
Lotus,FNATIC,DRX,6,13,1,6,7,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Viper,Omen,Chamber,Fade"
Abyss,FNATIC,DRX,11,13,5,7,6,6,"Sova,Killjoy,Viper,Yoru,Astra","Cypher,Sova,Omen,Jett,KAY/O"
Bind,Gen.G Esports,Team Heretics,10,13,6,5,8,4,"Raze,Cypher,Viper,Brimstone,Skye","Viper,Skye,Yoru,Astra,Gekko"
Lotus,Gen.G Esports,Team Heretics,11,13,8,4,9,3,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,Gen.G Esports,Team Heretics,13,11,7,5,6,6,"Sova,Viper,Jett,Yoru,Astra","Cypher,Sova,Jett,Astra,Gekko"
Ascent,Tenax GC,Charmers GC,13,2,2,1,1,11,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Deadlock,Clove"
Sunset,Akave Esports Black,MYVRA GC,13,5,3,3,2,10,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Fade"
Haven,Legacy,Agropesca Jacare,13,15,9,5,10,4,"Cypher,Sova,Phoenix,Omen,Iso","Cypher,Sova,Omen,Yoru,Iso"
Abyss,Akave Esports Black,MYVRA GC,11,13,5,7,6,6,"Sova,Omen,Jett,Gekko,Deadlock","Breach,Raze,Cypher,Sova,Astra"
Lotus,Legacy,Agropesca Jacare,11,13,4,8,5,7,"Breach,Cypher,Omen,Neon,Iso","Raze,Omen,Chamber,Fade,Clove"
Haven,Akave Esports Black,MYVRA GC,13,7,5,7,0,8,"Cypher,Sova,Omen,Jett,Skye","Breach,Raze,Killjoy,Astra,Fade"
Icebox,NIGERIA 96,SAGAZ,3,13,2,10,3,1,"Sova,Killjoy,Viper,Jett,Harbor","Killjoy,Viper,KAY/O,Gekko,Iso"
Ascent,NIGERIA 96,SAGAZ,11,13,6,6,7,5,"Cypher,Sova,Omen,Jett,Deadlock","Breach,Sova,Killjoy,Omen,Jett"
Sunset,NEANLATIYONBOLM,Siko Esports,7,13,6,6,7,1,"Killjoy,Yoru,Astra,Neon,Gekko","Breach,Raze,Cypher,Sova,Omen"
Sunset,NEANLATIYONBOLM,Osiris,13,7,7,1,6,6,"Breach,Raze,Cypher,Sova,Omen","Killjoy,Yoru,Astra,Neon,Gekko"
Bind,NEANLATIYONBOLM,Siko Esports,13,5,8,4,1,5,"Raze,Viper,Brimstone,Yoru,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Bind,NEANLATIYONBOLM,Osiris,5,13,1,5,8,4,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Yoru,Deadlock"
Haven,NEANLATIYONBOLM,Osiris,13,9,4,6,3,9,"Breach,Cypher,Sova,Omen,Jett","Sova,Killjoy,Omen,Jett,Yoru"
Haven,NEANLATIYONBOLM,Siko Esports,9,13,3,9,4,6,"Sova,Killjoy,Omen,Jett,Yoru","Breach,Cypher,Sova,Omen,Jett"
Abyss,Sad Green,Goon that jawn,9,13,4,8,5,5,"Cypher,Sova,Omen,Jett,Deadlock","Cypher,Sova,Omen,Yoru,Neon"
Bind,Sad Green,Goon that jawn,13,11,6,6,5,7,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Viper,Skye,Yoru,Clove"
Ascent,Burger Boyz 2.0,#flyaway,9,13,6,6,7,3,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Sad Green,Goon that jawn,12,14,7,6,8,5,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Reyna,Omen,Yoru"
Bind,Burger Boyz 2.0,#flyaway,9,13,2,8,5,7,"Raze,Brimstone,Skye,Gekko,Deadlock","Raze,Brimstone,Reyna,Yoru,Gekko"
Icebox,SAGAZ,Agropesca Jacare,1,13,0,2,11,1,"Killjoy,Viper,KAY/O,Gekko,Iso","Sova,Killjoy,Viper,Iso,Clove"
Haven,SAGAZ,Agropesca Jacare,5,13,1,5,8,4,"Breach,Sova,Killjoy,Omen,Neon","Cypher,Sova,Omen,Yoru,Iso"
Ascent,Burger Boyz 2.0,Sad Green,2,13,2,10,3,0,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Burger Boyz 2.0,Sad Green,4,13,2,3,10,2,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Reyna,Jett"
Icebox,Legacy,NIGERIA 96,13,3,11,1,2,2,"Sova,Killjoy,Viper,Reyna,Iso","Sova,Killjoy,Viper,Jett,Harbor"
Bind,Burger Boyz 2.0,Sad Green,13,7,8,4,3,5,"Raze,Brimstone,Skye,Gekko,Deadlock","Raze,Viper,Brimstone,Skye,Deadlock"
Lotus,Legacy,NIGERIA 96,13,3,10,2,1,3,"Breach,Cypher,Omen,Neon,Iso","Breach,Cypher,Omen,Neon,Fade"
Haven,Goon that jawn,#flyaway,13,10,6,5,5,7,"Cypher,Sova,Omen,Jett,Yoru","Breach,Cypher,Sova,Omen,Jett"
Bind,Goon that jawn,#flyaway,13,6,6,1,5,7,"Raze,Viper,Brimstone,Yoru,Gekko","Raze,Brimstone,Reyna,Yoru,Gekko"
Abyss,Legacy,NIGERIA 96,11,13,7,5,8,4,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Yoru,Astra,Iso"
Abyss,EarnYourMedal,Sad Green,8,13,4,8,5,4,"Cypher,Sova,Reyna,Jett,Astra","Cypher,Sova,Jett,Astra,Deadlock"
Bind,Shake and Jake,Burger Boyz 2.0,5,13,1,5,8,4,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Brimstone,Skye,Gekko,Deadlock"
Icebox,EarnYourMedal,Sad Green,6,13,2,5,8,4,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Reyna,Jett"
Ascent,Shake and Jake,Burger Boyz 2.0,10,13,7,5,8,3,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Abyss,#flyaway,ROSE,13,8,5,4,4,8,"Cypher,Sova,Jett,Astra,Deadlock","Cypher,Sova,Omen,Yoru,Deadlock"
Haven,Goon that jawn,Dolbaebi,14,12,8,5,7,6,"Breach,Cypher,Sova,Omen,Yoru","Breach,Cypher,Sova,Jett,Clove"
Bind,#flyaway,ROSE,13,2,10,2,0,3,"Raze,Brimstone,Reyna,Yoru,Gekko","Raze,Brimstone,Skye,Gekko,Deadlock"
Ascent,Goon that jawn,Dolbaebi,13,7,5,7,0,8,"Sova,Killjoy,Reyna,Omen,Yoru","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Vixen Esports,PARABELLUM,1,13,0,2,11,1,"Viper,Reyna,Jett,Iso,Clove","Sova,Killjoy,Viper,Jett,KAY/O"
Haven,Shake and Jake,Burger Boyz 2.0,13,11,6,6,5,7,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Icebox,EarnYourMedal,F5 Esports,14,12,8,5,7,6,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Reyna,Jett"
Abyss,Vixen Esports,PARABELLUM,2,13,2,10,3,0,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Jett,Astra,Gekko"
Lotus,EarnYourMedal,F5 Esports,13,11,4,8,3,9,"Raze,Killjoy,Reyna,Omen,Skye","Breach,Raze,Cypher,Fade,Clove"
Haven,Reign Above,Dolbaebi,7,13,3,9,4,4,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Jett,Clove"
Ascent,#flyaway,OverLoaded,13,11,9,3,8,4,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Fade"
Lotus,ARTHEA,STRIX,13,3,9,3,0,4,"Breach,Killjoy,Omen,Jett,Gekko","Breach,Raze,Cypher,Omen,Gekko"
Ascent,uhhhhh,Burger Boyz 2.0,7,13,3,5,8,4,"Sova,Killjoy,Reyna,Omen,Jett","Cypher,Sova,Omen,Jett,Deadlock"
Bind,Reign Above,Dolbaebi,7,13,3,9,4,4,"Raze,Viper,Brimstone,Skye,Chamber","Raze,Cypher,Brimstone,Skye,Gekko"
Bind,#flyaway,OverLoaded,13,5,7,5,0,6,"Raze,Brimstone,Reyna,Yoru,Gekko","Raze,Viper,KAY/O,Fade,Clove"
Haven,uhhhhh,Burger Boyz 2.0,3,13,0,4,9,3,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Haven,ARTHEA,STRIX,13,8,7,2,6,6,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Omen,Jett,Skye"
Bind,EDward Gaming,FUT Esports,13,10,8,4,6,5,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,EDward Gaming,FUT Esports,13,9,8,4,5,5,"Breach,Omen,Neon,Fade,Clove","Breach,Cypher,Viper,Omen,Jett"
Lotus,G2 Esports,Paper Rex,13,9,4,6,3,9,"Raze,Killjoy,Viper,Omen,Fade","Omen,Jett,KAY/O,Neon,Fade"
Icebox,G2 Esports,Paper Rex,13,8,8,4,4,5,"Sova,Killjoy,Viper,Harbor,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Icebox,the gnomes,F5 Esports,11,13,7,5,8,4,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Reyna,Jett"
Haven,the gnomes,F5 Esports,13,10,10,1,9,3,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Jett,Astra"
Lotus,the gnomes,F5 Esports,14,16,6,9,7,8,"Breach,Cypher,Omen,Neon,Gekko","Breach,Raze,Cypher,Fade,Clove"
Lotus,F5 Esports,The Villans,13,5,10,2,3,3,"Breach,Raze,Cypher,Fade,Clove","Raze,Killjoy,Viper,Omen,Skye"
Abyss,OverLoaded,Reign Above,13,9,7,5,4,6,"Cypher,Sova,Omen,Jett,Harbor","Cypher,Sova,Omen,Jett,Yoru"
Lotus,the gnomes,Event Horizon,13,8,7,5,3,6,"Breach,Cypher,Omen,Neon,Gekko","Breach,Raze,Cypher,Omen,Fade"
Lotus,Team Liquid Brazil,NIGERIA 96,11,13,5,7,6,6,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Bind,Agropesca Jacare,NoOrg9,13,1,2,0,1,11,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Skye,Gekko"
Abyss,The Villans,Raiders of the Knight,13,11,9,3,8,4,"Cypher,Jett,Astra,Gekko,Iso","Raze,Cypher,Omen,Gekko,Iso"
Haven,F5 Esports,OverLoaded,11,13,5,7,6,6,"Breach,Sova,Killjoy,Jett,Astra","Killjoy,Viper,Omen,Jett,Skye"
Ascent,the gnomes,Reign Above,13,15,5,9,6,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,FIU Varsity,Event Horizon,5,13,3,9,4,2,"Raze,Omen,Skye,Chamber,Gekko","Breach,Raze,Cypher,Omen,Fade"
Haven,Agropesca Jacare,NoOrg9,13,5,4,2,3,9,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Ascent,Team Liquid Brazil,NIGERIA 96,11,13,4,8,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Ascent,Event Horizon,OverLoaded,8,13,6,3,10,2,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Fade"
Bind,Raiders of the Knight,Reign Above,8,13,6,6,7,2,"Raze,Reyna,Astra,Chamber,Iso","Raze,Viper,Brimstone,Skye,Chamber"
Abyss,IAPEsports,Grow uP eSports,13,9,7,3,6,6,"Breach,Phoenix,Omen,Yoru,KAY/O","Cypher,Phoenix,Astra,Neon,Gekko"
Abyss,GMBLERS Esports,bazinga esports,13,8,8,1,7,5,"Sova,Omen,Jett,Gekko,Deadlock","Cypher,Sova,Omen,Jett,Harbor"
Abyss,INCOGNITO,InTenZive,9,13,5,5,8,4,"Breach,Cypher,Jett,Astra,Gekko","Sova,Jett,Astra,Gekko,Deadlock"
Abyss,Nexum EC,Solar Flare,8,13,4,5,8,4,"Omen,Jett,KAY/O,Fade,Deadlock","Sova,Omen,Jett,Gekko,Deadlock"
Abyss,STAKERS,Zeniths,7,13,3,5,8,4,"Breach,Cypher,Sova,Jett,Astra","Breach,Omen,Jett,Gekko,Deadlock"
Haven,The Villans,the gnomes,10,13,6,5,8,4,"Killjoy,Viper,Jett,Skye,Clove","Breach,Sova,Killjoy,Omen,Jett"
Sunset,#flyaway,uhhhhh,13,6,3,4,2,10,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Fade"
Lotus,F5 Esports,FIU Varsity,13,11,8,4,7,5,"Breach,Cypher,Neon,Fade,Clove","Raze,Omen,Skye,Chamber,Gekko"
Ascent,#flyaway,uhhhhh,11,13,5,7,6,6,"Sova,Killjoy,Omen,Neon,Iso","Sova,Killjoy,Reyna,Omen,Jett"
Lotus,Goon that jawn,The Villans,13,10,9,3,7,4,"Viper,Reyna,Astra,Chamber,Deadlock","Raze,Cypher,Reyna,Gekko,Clove"
Bind,#flyaway,uhhhhh,13,6,9,3,3,4,"Raze,Brimstone,Reyna,Yoru,Gekko","Raze,Skye,Deadlock,Iso,Clove"
Bind,PARABELLUM,STRIX,13,3,4,0,3,9,"Breach,Viper,Brimstone,Jett,Skye","Breach,Raze,Cypher,Omen,Skye"
Abyss,GMBLERS Esports,Nexum EC,3,13,3,9,4,0,"Cypher,Sova,Omen,Harbor,Iso","Omen,Jett,KAY/O,Fade,Deadlock"
Abyss,STAKERS,KHORE GAMING,13,10,9,2,8,4,"Breach,Cypher,Sova,Jett,Astra","Breach,Sova,Killjoy,Omen,Jett"
Abyss,bazinga esports,IAPEsports,11,13,6,6,7,5,"Cypher,Sova,Omen,Jett,Harbor","Breach,Phoenix,Omen,Yoru,KAY/O"
Abyss,InTenZive,Solar Flare,13,3,2,2,1,11,"Sova,Jett,Astra,Gekko,Deadlock","Cypher,Sova,Omen,Jett,KAY/O"
Abyss,INCOGNITO,Grow uP eSports,13,3,4,0,3,9,"Breach,Cypher,Jett,Astra,Gekko","Cypher,Phoenix,Astra,Neon,Gekko"
Ascent,Goon that jawn,The Villans,13,5,8,4,1,5,"Sova,Killjoy,Omen,Jett,Iso","Cypher,Sova,Omen,Jett,Deadlock"
Ascent,PARABELLUM,STRIX,13,5,6,0,5,7,"Sova,Killjoy,Omen,Jett,KAY/O","Breach,Cypher,Sova,Omen,Jett"
Ascent,ARTHEA,Vixen Esports,10,13,6,5,8,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Sage,Omen,Jett"
Haven,ARTHEA,Vixen Esports,7,13,6,6,7,1,"Breach,Sova,Killjoy,Omen,Jett","Breach,Sova,Killjoy,Omen,Jett"
Bind,Team Vitality,Trace Esports,7,13,6,6,7,1,"Raze,Viper,Omen,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Sunset,Team Vitality,Trace Esports,13,7,5,3,4,8,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Sova,Omen"
Ascent,Team Vitality,Trace Esports,13,15,7,7,8,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Leviatán,Talon Esports,13,8,5,4,4,8,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Phoenix,Sage,KAY/O,Clove"
Bind,Leviatán,Talon Esports,13,11,6,6,5,7,"Raze,Viper,Brimstone,Skye,Gekko","Viper,Omen,Skye,Yoru,Neon"
Icebox,Sad Green,OverLoaded,6,13,3,4,9,3,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Viper,Reyna,Jett,Deadlock"
Bind,Sad Green,OverLoaded,13,7,7,5,2,6,"Raze,Viper,Brimstone,Skye,Deadlock","Raze,Viper,KAY/O,Fade,Clove"
Ascent,Sad Green,OverLoaded,9,13,1,9,4,8,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Yoru,Fade"
Sunset,EarnYourMedal,Raiders of the Knight,13,10,7,5,5,6,"Cypher,Reyna,Omen,Jett,Gekko","Raze,Cypher,Omen,Gekko,Iso"
Haven,Shake and Jake,FIU Varsity,13,2,10,2,0,3,"Sova,Phoenix,Jett,Iso,Clove","Sova,Reyna,Omen,Chamber,Neon"
Haven,EarnYourMedal,Raiders of the Knight,13,4,5,0,4,8,"Cypher,Sova,Reyna,Jett,Astra","Sova,Killjoy,Omen,Jett,Iso"
Haven,OverLoaded,the gnomes,11,13,6,6,7,5,"Killjoy,Viper,Omen,Jett,Skye","Breach,Sova,Killjoy,Omen,Jett"
Lotus,Shake and Jake,FIU Varsity,13,3,9,3,0,4,"Breach,Raze,Cypher,Fade,Clove","Raze,Omen,Skye,Chamber,Gekko"
Icebox,Bedwars Lions,Akatsuki Aimers,13,3,9,3,0,4,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Bind,Sad Green,Dolbaebi,6,13,3,4,9,3,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Skye,Deadlock"
Bind,FIU Varsity,Raiders of the Knight,3,13,1,3,10,2,"Raze,Brimstone,Skye,Yoru,Chamber","Raze,Skye,Astra,Chamber,Iso"
Ascent,OverLoaded,the gnomes,13,9,5,7,2,8,"Cypher,Sova,Omen,Yoru,Fade","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Shake and Jake,EarnYourMedal,13,10,7,5,5,6,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Bedwars Lions,Akatsuki Aimers,13,8,4,5,3,9,"Killjoy,Viper,Omen,Jett,Skye","Breach,Sova,Killjoy,Omen,Jett"
Sunset,FIU Varsity,Raiders of the Knight,5,13,4,8,5,1,"Breach,Raze,Cypher,Omen,Gekko","Raze,Cypher,Omen,Gekko,Iso"
Lotus,Sad Green,Dolbaebi,11,13,5,7,6,6,"Breach,Raze,Cypher,Sova,Clove","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Bedwars Lions,Akatsuki Aimers,8,13,6,3,10,2,"Breach,Raze,Cypher,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Lotus,OverLoaded,the gnomes,11,13,8,4,9,3,"Breach,Cypher,Neon,Fade,Clove","Breach,Cypher,Omen,Neon,Gekko"
Sunset,Shake and Jake,EarnYourMedal,13,8,8,4,4,5,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Reyna,KAY/O,Gekko,Clove"
Icebox,NIGERIA 96,LRNJ,13,8,7,5,3,6,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,Harbor"
Haven,MIBR GC,Team Liquid Brazil,13,15,9,5,10,4,"Breach,Sova,Killjoy,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Icebox,Sad Green,the gnomes,13,1,2,0,1,11,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Harbor,Gekko"
Icebox,Dolbaebi,the gnomes,13,1,2,0,1,11,"Sova,Killjoy,Viper,Reyna,Jett","Sova,Killjoy,Viper,Harbor,Gekko"
Haven,Purpose Gaming,Akatsuki Aimers,8,13,4,8,5,4,"Breach,Cypher,Sova,Omen,Neon","Sova,Reyna,Jett,Chamber,Clove"
Haven,Bedwars Lions,wadadaa,13,11,7,5,6,6,"Killjoy,Viper,Omen,Jett,Skye","Cypher,Reyna,Omen,Jett,Neon"
Sunset,FIU Varsity,EarnYourMedal,8,13,6,6,7,2,"Cypher,Sova,Omen,Neon,Gekko","Cypher,Reyna,KAY/O,Gekko,Clove"
Sunset,NIGERIA 96,LRNJ,9,13,4,6,7,5,"Viper,Sage,Omen,KAY/O,Gekko","Cypher,Sova,Omen,KAY/O,Neon"
Ascent,RD E-SPORTS,NoOrg9,1,13,0,2,11,1,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
